1/2/2019,64.8,64.85,63.2,63.3,18887.996,1199813829
1/3/2019,63.3,63.75,63.05,63.25,10324.886,653781540
1/4/2019,63.3,64.4,63.05,64.35,11338.138,725079488
1/7/2019,65.25,65.35,64.6,64.9,14346.79,931927917
1/8/2019,64.6,64.9,64.15,64.75,10578.424,683245693
1/9/2019,65.2,66,64.95,65.5,25771.115,1691257561
1/10/2019,64.75,65.2,64.35,64.8,20936.553,1356887517
1/11/2019,65.15,65.75,64.9,65.4,13232.93,865136096
01/14/2019,64.8,65.2,64.5,64.55,12175.907,787067316
01/15/2019,64.85,65.35,64.55,65.1,16785.749,1092287935
01/16/2019,64.7,65.3,64.4,65.15,13220.098,858379770
01/17/2019,65,65.45,64.9,65.15,11578.113,754647209
01/18/2019,65.5,65.5,65.1,65.35,11975.386,781668567
01/21/2019,65.6,65.9,65.25,65.35,14960.914,979703323
01/22/2019,65.6,65.8,65.05,65.1,10094.181,658962875
01/23/2019,64.8,65.5,64.8,64.95,12514.956,814062320
01/24/2019,65.25,65.45,65,65.3,9811.576,639666508
01/25/2019,65.1,65.9,65.05,65.9,19606.418,1288773834
01/28/2019,65.9,66.3,65.8,65.85,13132.536,867572217
01/29/2019,65.45,66.1,65.45,65.95,20657.393,1359898739
01/30/2019,66.45,66.5,65.95,66.3,13455.26,891778272
01/31/2019,66.65,66.95,66.4,66.7,19079.464,1272264959
2/1/2019,66.3,66.5,65.9,66.1,17431.69,1152057067
2/4/2019,65.7,66.1,65.65,65.95,12018.093,791823426
2/8/2019,65.1,65.95,65.1,65.85,11037.829,725540713
2/11/2019,65.8,66.1,65.6,66,11927.453,786260106
2/12/2019,65.95,66.5,65.8,66.25,13828.466,915892440
02/13/2019,66.6,67.4,66.4,67.1,22231.404,1491775070
02/14/2019,66.9,67.3,66.8,67.2,18544.235,1243844278
02/15/2019,66.9,66.9,66.3,66.35,25619.649,1702578673
02/18/2019,67.05,68,67.05,67.7,33646.158,2277029016
02/19/2019,67.75,67.95,65.85,66.15,63505.533,4241007958
02/20/2019,65.55,66.15,65.4,66.05,69143.662,4554142599
02/21/2019,64.95,65.15,64.6,64.9,34907.228,2265109166
02/22/2019,64.5,64.7,64.2,64.4,37012.651,2385323529
02/25/2019,64.5,64.55,64.15,64.2,38184.799,2455136326
02/26/2019,64.1,64.15,63.6,63.95,42954.726,2742381856
02/27/2019,64,64.25,63.9,64.1,23690.146,1517578033
02/28/2019,64.2,64.8,64.05,64.15,22441.992,1446731950
3/1/2019,63.9,64.35,63.9,64.2,18392.999,1180675906
3/4/2019,64.1,64.7,64,64.2,31114.804,2001683390
3/5/2019,64,64.4,63.9,64.35,21053.002,1351158359
3/6/2019,64.1,64.75,64.1,64.7,18049.783,1165635674
3/7/2019,64.35,65.2,64.35,64.85,23198.002,1506454220
3/8/2019,64.5,64.5,64.05,64.25,56524.305,3630672867
3/11/2019,64.25,64.5,64.1,64.45,25652.643,1649063261
3/12/2019,64.55,64.9,64.5,64.85,17437.611,1127897931
03/13/2019,64.65,64.65,64.3,64.4,15180.492,977851820
03/14/2019,64.5,64.7,64.3,64.65,13022.202,839574059
03/15/2019,64.5,65.1,64.5,64.85,16445.426,1066296682
03/18/2019,64.95,65.2,64.7,65.1,17084.671,1109560036
03/19/2019,65.1,65.4,65.1,65.35,13800.371,900925800
03/20/2019,65.05,65.15,64.8,65.05,16827.986,1093718976
03/21/2019,65.1,65.2,64.8,64.8,17954.998,1167724670
03/22/2019,65,65,64.3,64.75,16608.194,1072983595
03/25/2019,63.85,64.05,63.7,63.7,40486.827,2583875113
03/26/2019,64,64.1,63.8,63.9,14538.3,929489043
03/27/2019,63.85,64,63.8,63.85,23080.176,1474602635
03/28/2019,63.65,63.95,63.65,63.7,19325.936,1232641784
03/29/2019,63.7,64.05,63.7,63.9,14013.522,895806208
4/1/2019,64.15,64.8,64.1,64.75,20610.944,1332278062
