1/2/2019,89.1,89.2,86.95,87.25,3449.042,301287755
1/3/2019,86.6,87.55,86.6,87.25,1883.244,163938342
1/4/2019,87.55,89.05,87.25,88.9,2415.958,213959114
1/7/2019,89.3,89.45,88.6,88.85,2419.518,215268229
1/8/2019,89.55,89.9,88.95,89.9,2549.229,228402847
1/9/2019,90.1,90.9,89.05,90.45,4331.001,391077221
1/10/2019,90.25,90.65,89.5,90.65,2527.201,228178117
1/11/2019,90.7,91,90.25,91,1794.902,162932081
01/14/2019,91,91.2,90.45,90.95,1208.954,109783831
01/15/2019,91,91.55,90.65,91.55,3038.99,277680256
01/16/2019,90.85,91.75,90.85,91.3,2017.635,184376295
01/17/2019,91,91.3,90.3,90.8,2028.237,184145369
01/18/2019,91.25,91.25,89.55,90.55,3087.738,279072458
01/21/2019,89.95,90.4,89.8,90.2,1243.567,111943628
01/22/2019,90.1,91.05,90.05,90.9,1952.356,176933022
01/23/2019,90.85,91.7,90.85,91.35,2278.514,208269736
01/24/2019,91.75,92,91.4,92,2987.467,274227248
01/25/2019,91.75,91.85,90.9,91.05,3295.702,300836613
01/28/2019,90.85,91.3,90.35,90.95,2999.983,272109751
01/29/2019,90.95,91.2,90.55,90.9,3384.746,307687114
01/30/2019,91.35,92,90.35,92,2827.57,258932186
01/31/2019,91.85,91.85,90.85,90.85,3272.968,298084374
2/1/2019,91.45,91.5,90.05,90.45,2542.129,230412810
2/4/2019,90,90.75,90,90.5,984.861,89057412
2/8/2019,90.85,92,90.15,91.9,3431.708,314016629
2/11/2019,91.35,92.2,91.35,92.1,1683.36,154828488
2/12/2019,92,92.5,91.7,92.05,2545.055,234563253
02/13/2019,92.45,93.05,91.95,93.05,3276.496,303903149
02/14/2019,92.35,94.2,92.35,94.2,3332.948,312439423
02/15/2019,94.2,95,93.6,94,2936.303,276553770
02/18/2019,94.45,94.65,93.65,94.05,2232.603,210253744
02/19/2019,94.4,94.7,93.8,94.7,2319.753,219117032
02/20/2019,94.95,95.95,94.6,95.65,3733.151,356386321
02/21/2019,95.95,96.6,94.5,96.35,2516.468,241723817
02/22/2019,96.7,97.4,96,96.85,2299.868,222589493
02/25/2019,96.5,96.75,93.5,93.8,5360.087,507824767
02/26/2019,93.4,93.8,91.95,92.35,4609.525,425685055
02/27/2019,92.25,94.1,92.05,93.7,3814.289,355323137
02/28/2019,93.2,93.85,92.8,93,4123.207,383986371
3/1/2019,92.6,94.15,92.6,93.3,2662.096,248948043
3/4/2019,93.8,93.8,92.7,93.15,3866.833,360076165
3/5/2019,92.85,93.1,91.95,91.95,4264.377,393830144
3/6/2019,91.75,92.25,91.6,92.05,2559.28,235441635
3/7/2019,92.05,93.4,91.9,92.95,2668.036,247956693
3/8/2019,91.85,92,90.95,90.95,2803.054,255893307
